,time,temperature,humidity,wind_speed,precipation,condition,date
15649,0,73.0,46,10.0,0.0,Fair,2021-06-14
15650,1,72.0,53,9.0,0.0,Partly_Cloudy,2021-06-14
15651,2,75.0,46,13.0,0.0,Fair,2021-06-14
15652,3,73.0,48,10.0,0.0,Fair,2021-06-14
15653,4,73.0,48,12.0,0.0,Fair,2021-06-14
15654,5,68.0,65,16.0,0.0,Fair,2021-06-14
15655,6,70.0,61,15.0,0.0,Fair,2021-06-14
15656,7,72.0,53,17.0,0.0,Fair,2021-06-14
15657,8,74.0,45,16.0,0.0,Fair,2021-06-14
15658,9,75.0,41,13.0,0.0,Fair,2021-06-14
15659,10,78.0,39,12.0,0.0,Fair,2021-06-14
15660,11,81.0,33,14.0,0.0,Fair,2021-06-14
15661,12,80.0,39,13.0,0.0,Partly_Cloudy,2021-06-14
15662,13,79.0,40,16.0,0.0,Partly_Cloudy,2021-06-14
15663,14,80.0,35,17.0,0.0,Partly_Cloudy,2021-06-14
15664,15,80.0,34,13.0,0.0,Partly_Cloudy,2021-06-14
15665,16,77.0,36,10.0,0.0,Mostly_Cloudy,2021-06-14
15666,17,75.0,40,16.0,0.0,Partly_Cloudy,2021-06-14
15667,18,74.0,38,9.0,0.0,Partly_Cloudy,2021-06-14
15668,19,73.0,38,7.0,0.0,Fair,2021-06-14
15669,20,72.0,41,5.0,0.0,Fair,2021-06-14
15670,21,71.0,42,7.0,0.0,Fair,2021-06-14
15671,22,69.0,47,0.0,0.0,Fair,2021-06-14
15672,23,68.0,50,0.0,0.0,Fair,2021-06-14
15673,0,66.0,56,0.0,0.0,Fair,2021-06-15
15674,1,64.0,60,3.0,0.0,Fair,2021-06-15
15675,2,65.0,61,0.0,0.0,Fair,2021-06-15
15676,3,63.0,65,3.0,0.0,Fair,2021-06-15
15677,4,63.0,67,3.0,0.0,Fair,2021-06-15
15678,5,68.0,59,9.0,0.0,Fair,2021-06-15
15679,6,72.0,51,6.0,0.0,Fair,2021-06-15
15680,7,74.0,46,8.0,0.0,Fair,2021-06-15
15681,8,74.0,45,7.0,0.0,Fair,2021-06-15
15682,9,75.0,41,13.0,0.0,Fair,2021-06-15
15683,10,76.0,42,9.0,0.0,Fair,2021-06-15
15684,11,77.0,39,14.0,0.0,Mostly_Cloudy,2021-06-15
15685,12,77.0,37,14.0,0.0,Partly_Cloudy,2021-06-15
15686,13,76.0,40,14.0,0.0,Partly_Cloudy,2021-06-15
15687,14,76.0,38,13.0,0.0,Fair,2021-06-15
15688,15,75.0,37,16.0,0.0,Fair,2021-06-15
15689,16,74.0,38,15.0,0.0,Fair,2021-06-15
15690,17,72.0,37,14.0,0.0,Fair,2021-06-15
15691,18,70.0,32,13.0,0.0,Fair,2021-06-15
15692,19,68.0,35,13.0,0.0,Fair,2021-06-15
15693,20,67.0,37,8.0,0.0,Fair,2021-06-15
15694,21,66.0,43,10.0,0.0,Fair,2021-06-15
15695,22,66.0,47,10.0,0.0,Fair,2021-06-15
15696,23,65.0,48,8.0,0.0,Fair,2021-06-15
15697,0,64.0,52,9.0,0.0,Fair,2021-06-16
15698,1,63.0,56,7.0,0.0,Fair,2021-06-16
15699,2,62.0,60,7.0,0.0,Fair,2021-06-16
15700,3,62.0,60,8.0,0.0,Fair,2021-06-16
15701,4,62.0,62,7.0,0.0,Fair,2021-06-16
15702,5,65.0,56,10.0,0.0,Fair,2021-06-16
15703,6,67.0,51,6.0,0.0,Fair,2021-06-16
15704,7,71.0,41,7.0,0.0,Fair,2021-06-16
15705,8,72.0,34,6.0,0.0,Fair,2021-06-16
15706,9,74.0,33,8.0,0.0,Fair,2021-06-16
15707,10,74.0,33,6.0,0.0,Fair,2021-06-16
15708,11,76.0,29,10.0,0.0,Fair,2021-06-16
15709,12,77.0,26,13.0,0.0,Fair,2021-06-16
15710,13,78.0,27,10.0,0.0,Fair,2021-06-16
15711,14,76.0,23,9.0,0.0,Fair,2021-06-16
15712,15,76.0,16,13.0,0.0,Fair,2021-06-16
15713,16,75.0,18,10.0,0.0,Fair,2021-06-16
15714,17,73.0,20,7.0,0.0,Fair,2021-06-16
15715,18,68.0,32,8.0,0.0,Fair,2021-06-16
15716,19,66.0,40,8.0,0.0,Fair,2021-06-16
15717,20,65.0,48,7.0,0.0,Fair,2021-06-16
15718,21,65.0,52,3.0,0.0,Fair,2021-06-16
15719,22,64.0,56,3.0,0.0,Fair,2021-06-16
15720,23,64.0,56,0.0,0.0,Fair,2021-06-16
15721,0,64.0,58,0.0,0.0,Fair,2021-06-17
15722,1,62.0,60,5.0,0.0,Fair,2021-06-17
15723,2,62.0,58,5.0,0.0,Fair,2021-06-17
15724,3,61.0,56,0.0,0.0,Fair,2021-06-17
15725,4,62.0,58,0.0,0.0,Fair,2021-06-17
15726,5,64.0,50,5.0,0.0,Fair,2021-06-17
15727,6,69.0,33,5.0,0.0,Partly_Cloudy,2021-06-17
15728,7,74.0,30,6.0,0.0,Mostly_Cloudy,2021-06-17
15729,8,77.0,26,9.0,0.0,Mostly_Cloudy,2021-06-17
15730,9,80.0,29,9.0,0.0,Mostly_Cloudy,2021-06-17
15731,10,83.0,28,10.0,0.0,Partly_Cloudy,2021-06-17
15732,11,85.0,28,12.0,0.0,Partly_Cloudy,2021-06-17
15733,12,83.0,27,15.0,0.0,Partly_Cloudy,2021-06-17
15734,13,87.0,26,7.0,0.0,Partly_Cloudy,2021-06-17
15735,14,88.0,27,10.0,0.0,Fair,2021-06-17
15736,15,89.0,27,12.0,0.0,Fair,2021-06-17
15737,16,89.0,26,15.0,0.0,Partly_Cloudy,2021-06-17
15738,17,87.0,28,12.0,0.0,Mostly_Cloudy,2021-06-17
15739,18,86.0,30,9.0,0.0,Mostly_Cloudy,2021-06-17
15740,19,84.0,34,7.0,0.0,Cloudy,2021-06-17
15741,20,84.0,34,15.0,0.0,Cloudy,2021-06-17
15742,21,83.0,37,13.0,0.0,Cloudy,2021-06-17
15743,22,82.0,38,14.0,0.0,Cloudy,2021-06-17
15744,23,81.0,41,14.0,0.0,Cloudy,2021-06-17
15745,0,80.0,43,13.0,0.0,Cloudy,2021-06-18
15746,1,80.0,47,14.0,0.0,Cloudy,2021-06-18
15747,2,79.0,50,12.0,0.0,Cloudy,2021-06-18
15748,3,79.0,56,9.0,0.0,T-Storm,2021-06-18
15749,4,76.0,64,39.0,0.0,Rain_with_Thunder,2021-06-18
15750,5,68.0,84,16.0,0.0,Rain,2021-06-18
15751,6,70.0,81,12.0,0.0,Cloudy,2021-06-18
15752,7,75.0,73,8.0,0.0,Partly_Cloudy,2021-06-18
15753,8,79.0,69,15.0,0.0,Fair,2021-06-18
15754,9,83.0,65,15.0,0.0,Fair,2021-06-18
15755,10,85.0,59,16.0,0.0,Mostly_Cloudy,2021-06-18
15756,11,87.0,55,10.0,0.0,Mostly_Cloudy,2021-06-18
15757,12,87.0,53,8.0,0.0,Cloudy,2021-06-18
15758,13,85.0,55,5.0,0.0,Cloudy,2021-06-18
15759,14,90.0,42,7.0,0.0,Mostly_Cloudy,2021-06-18
15760,15,90.0,33,6.0,0.0,Partly_Cloudy,2021-06-18
15761,16,90.0,33,6.0,0.0,Mostly_Cloudy,2021-06-18
15762,17,89.0,29,8.0,0.0,Mostly_Cloudy,2021-06-18
15763,18,86.0,33,3.0,0.0,Mostly_Cloudy,2021-06-18
15764,19,83.0,34,5.0,0.0,Partly_Cloudy,2021-06-18
15765,20,83.0,36,3.0,0.0,Mostly_Cloudy,2021-06-18
15766,21,79.0,44,6.0,0.0,Mostly_Cloudy,2021-06-18
15767,22,77.0,46,0.0,0.0,Fair,2021-06-18
15768,23,78.0,48,0.0,0.0,Cloudy,2021-06-18
15769,0,76.0,56,3.0,0.0,Cloudy,2021-06-19
15770,1,75.0,60,0.0,0.0,Cloudy,2021-06-19
15771,2,76.0,62,8.0,0.0,Rain,2021-06-19
15772,3,74.0,68,8.0,0.0,Cloudy,2021-06-19
15773,4,73.0,68,12.0,0.0,Cloudy,2021-06-19
15774,5,73.0,71,12.0,0.0,Mostly_Cloudy,2021-06-19
15775,6,76.0,62,18.0,0.0,Mostly_Cloudy,2021-06-19
15776,7,77.0,56,18.0,0.0,Mostly_Cloudy,2021-06-19
15777,8,77.0,60,20.0,0.0,Mostly_Cloudy,2021-06-19
15778,9,78.0,56,23.0,0.0,Mostly_Cloudy,2021-06-19
15779,10,81.0,54,14.0,0.0,Fair,2021-06-19
15780,11,84.0,53,16.0,0.0,Fair,2021-06-19
15781,12,86.0,48,20.0,0.0,Partly_Cloudy,2021-06-19
15782,13,87.0,46,14.0,0.0,Partly_Cloudy,2021-06-19
15783,14,89.0,42,17.0,0.0,Partly_Cloudy,2021-06-19
15784,15,90.0,40,21.0,0.0,Partly_Cloudy,2021-06-19
15785,16,88.0,45,15.0,0.0,Mostly_Cloudy,2021-06-19
15786,17,80.0,54,13.0,0.0,Mostly_Cloudy,2021-06-19
15787,18,79.0,52,10.0,0.0,Mostly_Cloudy,2021-06-19
15788,19,75.0,60,9.0,0.0,Mostly_Cloudy,2021-06-19
15789,20,71.0,70,8.0,0.0,Partly_Cloudy,2021-06-19
15790,21,70.0,71,9.0,0.0,Partly_Cloudy,2021-06-19
15791,22,68.0,76,6.0,0.0,Partly_Cloudy,2021-06-19
15792,23,69.0,73,6.0,0.0,Fair,2021-06-19
15793,0,68.0,76,6.0,0.0,Fair,2021-06-20
15794,1,68.0,73,3.0,0.0,Fair,2021-06-20
15795,2,67.0,76,0.0,0.0,Partly_Cloudy,2021-06-20
15796,3,68.0,73,5.0,0.0,Fair,2021-06-20
15797,4,68.0,78,0.0,0.0,Mostly_Cloudy,2021-06-20
15798,5,70.0,76,3.0,0.0,Mostly_Cloudy,2021-06-20
15799,6,71.0,75,3.0,0.0,Cloudy,2021-06-20
15800,7,74.0,68,3.0,0.0,Cloudy,2021-06-20
15801,8,76.0,62,3.0,0.0,Cloudy,2021-06-20
15802,9,78.0,68,6.0,0.0,Cloudy,2021-06-20
15803,10,78.0,68,3.0,0.0,Mostly_Cloudy,2021-06-20
15804,11,80.0,60,8.0,0.0,Mostly_Cloudy,2021-06-20
15805,12,82.0,62,6.0,0.0,Mostly_Cloudy,2021-06-20
15806,13,83.0,60,7.0,0.0,Cloudy,2021-06-20
15807,14,84.0,58,6.0,0.0,Cloudy,2021-06-20
15808,15,83.0,60,12.0,0.0,Cloudy,2021-06-20
15809,16,82.0,60,12.0,0.0,Mostly_Cloudy,2021-06-20
15810,17,83.0,54,13.0,0.0,Mostly_Cloudy,2021-06-20
15811,18,82.0,54,12.0,0.0,Cloudy,2021-06-20
15812,19,80.0,62,0.0,0.0,Cloudy,2021-06-20
15813,20,74.0,79,8.0,0.0,Cloudy,2021-06-20
15814,21,74.0,79,10.0,0.0,Rain_with_Thunder,2021-06-20
15815,22,75.0,82,5.0,0.0,Rain_with_Thunder,2021-06-20
15816,23,69.0,87,9.0,0.0,Rain_with_Thunder,2021-06-20
15817,0,68.0,87,14.0,0.0,Cloudy,2021-06-21
15818,1,69.0,84,12.0,0.0,Cloudy,2021-06-21
15819,2,69.0,81,15.0,0.0,Cloudy,2021-06-21
15820,3,67.0,87,15.0,0.0,Mostly_Cloudy,2021-06-21
15821,4,68.0,78,17.0,0.0,Mostly_Cloudy,2021-06-21
15822,5,66.0,68,18.0,0.0,Cloudy,2021-06-21
15823,6,66.0,63,17.0,0.0,Cloudy,2021-06-21
15824,7,67.0,61,13.0,0.0,Mostly_Cloudy,2021-06-21
15825,8,67.0,57,14.0,0.0,Mostly_Cloudy,2021-06-21
15826,9,70.0,55,16.0,0.0,Mostly_Cloudy,2021-06-21
15827,10,71.0,49,12.0,0.0,Mostly_Cloudy,2021-06-21
15828,11,72.0,46,13.0,0.0,Mostly_Cloudy,2021-06-21
15829,12,74.0,43,21.0,0.0,Mostly_Cloudy,2021-06-21
15830,13,73.0,38,20.0,0.0,Mostly_Cloudy,2021-06-21
15831,14,72.0,33,15.0,0.0,Mostly_Cloudy,2021-06-21
15832,15,72.0,33,14.0,0.0,Mostly_Cloudy,2021-06-21
15833,16,70.0,35,18.0,0.0,Mostly_Cloudy,2021-06-21
15834,17,69.0,35,18.0,0.0,Mostly_Cloudy,2021-06-21
15835,18,67.0,36,18.0,0.0,Mostly_Cloudy,2021-06-21
15836,19,65.0,39,14.0,0.0,Partly_Cloudy,2021-06-21
15837,20,62.0,60,12.0,0.0,Mostly_Cloudy,2021-06-21
15838,21,61.0,64,9.0,0.0,Cloudy,2021-06-21
15839,22,60.0,62,6.0,0.0,Cloudy,2021-06-21
15840,23,60.0,60,0.0,0.0,Fair,2021-06-21
15841,0,59.0,62,0.0,0.0,Fair,2021-06-22
15842,1,57.0,67,3.0,0.0,Fair,2021-06-22
15843,2,55.0,74,3.0,0.0,Fair,2021-06-22
15844,3,55.0,77,5.0,0.0,Fair,2021-06-22
15845,4,56.0,77,6.0,0.0,Fair,2021-06-22
15846,5,59.0,72,7.0,0.0,Fair,2021-06-22
15847,6,61.0,60,13.0,0.0,Fair,2021-06-22
15848,7,64.0,45,9.0,0.0,Fair,2021-06-22
15849,8,67.0,39,12.0,0.0,Fair,2021-06-22
15850,9,69.0,33,13.0,0.0,Fair,2021-06-22
15851,10,70.0,33,17.0,0.0,Partly_Cloudy,2021-06-22
15852,11,71.0,31,14.0,0.0,Partly_Cloudy,2021-06-22
15853,12,73.0,29,13.0,0.0,Partly_Cloudy,2021-06-22
15854,13,74.0,30,9.0,0.0,Partly_Cloudy,2021-06-22
15855,14,74.0,30,7.0,0.0,Mostly_Cloudy,2021-06-22
15856,15,74.0,33,14.0,0.0,Mostly_Cloudy,2021-06-22
15857,16,73.0,33,9.0,0.0,Mostly_Cloudy,2021-06-22
15858,17,72.0,35,8.0,0.0,Mostly_Cloudy,2021-06-22
15859,18,72.0,37,8.0,0.0,Mostly_Cloudy,2021-06-22
15860,19,71.0,38,6.0,0.0,Partly_Cloudy,2021-06-22
15861,20,71.0,38,6.0,0.0,Partly_Cloudy,2021-06-22
15862,21,70.0,41,6.0,0.0,Mostly_Cloudy,2021-06-22
15863,22,69.0,45,8.0,0.0,Mostly_Cloudy,2021-06-22
15864,23,67.0,54,10.0,0.0,Rain,2021-06-22
15865,0,68.0,47,10.0,0.0,Cloudy,2021-06-23
15866,1,67.0,49,12.0,0.0,Partly_Cloudy,2021-06-23
15867,2,66.0,52,13.0,0.0,Mostly_Cloudy,2021-06-23
15868,3,65.0,56,8.0,0.0,Cloudy,2021-06-23
15869,4,66.0,50,13.0,0.0,Mostly_Cloudy,2021-06-23
15870,5,66.0,54,16.0,0.0,Mostly_Cloudy,2021-06-23
15871,6,66.0,63,14.0,0.0,Mostly_Cloudy,2021-06-23
15872,7,66.0,65,9.0,0.0,Cloudy,2021-06-23
15873,8,67.0,63,15.0,0.0,Cloudy,2021-06-23
15874,9,67.0,61,20.0,0.0,Cloudy,2021-06-23
15875,10,68.0,55,13.0,0.0,Rain,2021-06-23
15876,11,69.0,53,13.0,0.0,Cloudy,2021-06-23
15877,12,70.0,49,13.0,0.0,Rain,2021-06-23
15878,13,75.0,48,14.0,0.0,Mostly_Cloudy,2021-06-23
15879,14,78.0,40,21.0,0.0,Mostly_Cloudy,2021-06-23
15880,15,79.0,35,22.0,0.0,Mostly_Cloudy,2021-06-23
15881,16,80.0,36,16.0,0.0,Partly_Cloudy,2021-06-23
15882,17,79.0,36,23.0,0.0,Fair,2021-06-23
15883,18,78.0,39,17.0,0.0,Fair,2021-06-23
15884,19,76.0,42,14.0,0.0,Fair,2021-06-23
15885,20,74.0,46,16.0,0.0,Fair,2021-06-23
15886,21,73.0,44,15.0,0.0,Partly_Cloudy,2021-06-23
15887,22,72.0,46,16.0,0.0,Mostly_Cloudy,2021-06-23
15888,23,72.0,46,12.0,0.0,Partly_Cloudy,2021-06-23
15889,0,71.0,47,13.0,0.0,Partly_Cloudy,2021-06-24
15890,1,70.0,49,13.0,0.0,Mostly_Cloudy,2021-06-24
15891,2,69.0,53,13.0,0.0,Partly_Cloudy,2021-06-24
15892,3,69.0,53,12.0,0.0,Cloudy,2021-06-24
15893,4,69.0,54,12.0,0.0,Cloudy,2021-06-24
15894,5,69.0,54,13.0,0.0,Cloudy,2021-06-24
15895,6,70.0,55,14.0,0.0,Cloudy,2021-06-24
15896,7,72.0,53,15.0,0.0,Cloudy,2021-06-24
15897,8,73.0,55,13.0,0.0,Cloudy,2021-06-24
15898,9,75.0,55,13.0,0.0,Cloudy,2021-06-24
15899,10,75.0,60,18.0,0.0,Cloudy,2021-06-24
15900,11,73.0,68,17.0,0.0,Cloudy,2021-06-24
15901,12,72.0,73,17.0,0.0,Rain_with_Thunder,2021-06-24
15902,13,70.0,84,12.0,0.0,Rain,2021-06-24
15903,14,71.0,84,8.0,0.0,Rain,2021-06-24
15904,15,72.0,81,10.0,0.0,Rain,2021-06-24
15905,16,72.0,84,10.0,0.0,Rain,2021-06-24
15906,17,72.0,84,10.0,0.0,Rain,2021-06-24
15907,18,72.0,84,13.0,0.0,Cloudy,2021-06-24
15908,19,72.0,81,8.0,0.0,Mostly_Cloudy,2021-06-24
15909,20,72.0,81,9.0,0.0,Cloudy,2021-06-24
15910,21,72.0,81,8.0,0.0,Cloudy,2021-06-24
15911,22,71.0,84,9.0,0.0,Cloudy,2021-06-24
15912,23,72.0,81,8.0,0.0,Cloudy,2021-06-24
15913,0,71.0,84,8.0,0.0,Rain,2021-06-25
15914,1,71.0,84,6.0,0.0,T-Storm,2021-06-25
15915,2,71.0,84,15.0,0.2,T-Storm,2021-06-25
15916,3,70.0,87,3.0,0.1,T-Storm,2021-06-25
15917,4,71.0,87,9.0,0.1,Rain,2021-06-25
15918,5,71.0,87,12.0,0.1,Rain,2021-06-25
15919,6,72.0,87,15.0,0.1,Rain,2021-06-25
15920,7,72.0,87,23.0,0.1,Rain,2021-06-25
15921,8,72.0,87,20.0,0.1,Rain,2021-06-25
15922,9,72.0,87,16.0,0.0,Rain,2021-06-25
15923,10,72.0,87,14.0,0.0,Rain,2021-06-25
15924,11,73.0,87,12.0,0.0,Cloudy,2021-06-25
15925,12,74.0,82,13.0,0.0,Cloudy,2021-06-25
15926,13,75.0,82,10.0,0.0,Cloudy,2021-06-25
15927,14,75.0,76,13.0,0.0,Rain,2021-06-25
15928,15,75.0,76,12.0,0.0,Cloudy,2021-06-25
15929,16,76.0,74,7.0,0.0,Mostly_Cloudy,2021-06-25
15930,17,77.0,74,5.0,0.0,Mostly_Cloudy,2021-06-25
15931,18,77.0,74,5.0,0.0,Mostly_Cloudy,2021-06-25
15932,19,76.0,76,3.0,0.0,Mostly_Cloudy,2021-06-25
15933,20,76.0,79,6.0,0.0,Mostly_Cloudy,2021-06-25
15934,21,76.0,79,7.0,0.0,Cloudy,2021-06-25
15935,22,76.0,79,5.0,0.0,Cloudy,2021-06-25
15936,23,74.0,82,17.0,0.0,Rain,2021-06-25
15937,0,74.0,82,15.0,0.1,Rain,2021-06-26
15938,1,72.0,87,12.0,0.0,Rain,2021-06-26
15939,2,72.0,84,10.0,0.0,Rain,2021-06-26
15940,3,71.0,87,8.0,0.0,Mostly_Cloudy,2021-06-26
15941,4,72.0,84,8.0,0.0,Cloudy,2021-06-26
15942,5,72.0,84,14.0,0.0,Cloudy,2021-06-26
15943,6,72.0,84,10.0,0.0,Rain,2021-06-26
15944,7,71.0,87,6.0,0.0,Rain,2021-06-26
15945,8,76.0,82,10.0,0.0,Cloudy,2021-06-26
15946,9,79.0,79,13.0,0.0,Cloudy,2021-06-26
15947,10,80.0,74,14.0,0.0,Thunder,2021-06-26
15948,11,76.0,79,17.0,0.0,Thunder,2021-06-26
15949,12,75.0,87,8.0,0.0,Rain,2021-06-26
15950,13,82.0,69,13.0,0.0,Rain,2021-06-26
15951,14,80.0,74,14.0,0.1,Heavy_Rain,2021-06-26
15952,15,77.0,84,16.0,0.2,Heavy_Rain,2021-06-26
15953,16,76.0,85,10.0,0.1,Rain,2021-06-26
15954,17,75.0,87,10.0,0.1,Rain,2021-06-26
15955,18,75.0,87,8.0,0.0,Mostly_Cloudy,2021-06-26
15956,19,75.0,84,12.0,0.0,Mostly_Cloudy,2021-06-26
15957,20,74.0,85,13.0,0.0,Mostly_Cloudy,2021-06-26
15958,21,74.0,85,14.0,0.0,Mostly_Cloudy,2021-06-26
15959,22,74.0,85,12.0,0.0,Fair,2021-06-26
15960,23,75.0,84,13.0,0.0,Fair,2021-06-26
15961,0,75.0,82,13.0,0.0,Fair,2021-06-27
15962,1,74.0,85,12.0,0.0,Fair,2021-06-27
15963,2,74.0,85,12.0,0.0,Mostly_Cloudy,2021-06-27
15964,3,74.0,82,12.0,0.0,Mostly_Cloudy,2021-06-27
15965,4,74.0,82,13.0,0.0,Mostly_Cloudy,2021-06-27
15966,5,74.0,82,13.0,0.0,Cloudy,2021-06-27
15967,6,76.0,76,15.0,0.0,Mostly_Cloudy,2021-06-27
15968,7,78.0,71,15.0,0.0,Mostly_Cloudy,2021-06-27
15969,8,80.0,62,23.0,0.0,Mostly_Cloudy,2021-06-27
15970,9,81.0,60,18.0,0.0,Mostly_Cloudy,2021-06-27
15971,10,81.0,60,16.0,0.0,Mostly_Cloudy,2021-06-27
15972,11,82.0,58,16.0,0.0,Mostly_Cloudy,2021-06-27
15973,12,83.0,54,18.0,0.0,Mostly_Cloudy,2021-06-27
15974,13,82.0,56,13.0,0.0,Mostly_Cloudy,2021-06-27
15975,14,84.0,53,16.0,0.0,Mostly_Cloudy,2021-06-27
15976,15,84.0,51,13.0,0.0,Mostly_Cloudy,2021-06-27
15977,16,83.0,56,12.0,0.0,Mostly_Cloudy,2021-06-27
15978,17,81.0,56,6.0,0.0,Mostly_Cloudy,2021-06-27
15979,18,80.0,58,6.0,0.0,Mostly_Cloudy,2021-06-27
15980,19,73.0,66,10.0,0.0,Mostly_Cloudy,2021-06-27
15981,20,70.0,71,12.0,0.0,Mostly_Cloudy,2021-06-27
15982,21,69.0,70,7.0,0.0,Partly_Cloudy,2021-06-27
15983,22,69.0,70,8.0,0.0,Fair,2021-06-27
15984,23,69.0,70,7.0,0.0,Mostly_Cloudy,2021-06-27
15985,0,69.0,73,5.0,0.0,Cloudy,2021-06-28
15986,1,67.0,81,9.0,0.0,Rain_with_Thunder,2021-06-28
15987,2,67.0,87,8.0,0.1,Cloudy,2021-06-28
15988,3,67.0,84,7.0,0.0,Mostly_Cloudy,2021-06-28
15989,4,67.0,87,8.0,0.0,Cloudy,2021-06-28
15990,5,68.0,84,6.0,0.0,Cloudy,2021-06-28
15991,6,68.0,84,7.0,0.0,Cloudy,2021-06-28
15992,7,73.0,76,3.0,0.0,Cloudy,2021-06-28
15993,8,73.0,76,3.0,0.0,Cloudy,2021-06-28
15994,9,75.0,73,6.0,0.0,Cloudy,2021-06-28
15995,10,79.0,66,5.0,0.0,Mostly_Cloudy,2021-06-28
15996,11,81.0,67,3.0,0.0,Mostly_Cloudy,2021-06-28
15997,12,84.0,63,6.0,0.0,Mostly_Cloudy,2021-06-28
15998,13,82.0,62,9.0,0.0,Thunder,2021-06-28
15999,14,77.0,74,9.0,0.1,T-Storm,2021-06-28
16000,15,76.0,85,6.0,0.0,Rain_with_Thunder,2021-06-28
16001,16,78.0,79,8.0,0.0,Mostly_Cloudy,2021-06-28
16002,17,76.0,82,7.0,0.0,Rain,2021-06-28
16003,18,77.0,79,6.0,0.0,Mostly_Cloudy,2021-06-28
16004,19,76.0,82,5.0,0.0,Cloudy,2021-06-28
16005,20,76.0,85,7.0,0.0,Rain,2021-06-28
16006,21,76.0,82,8.0,0.0,Cloudy,2021-06-28
16007,22,75.0,82,6.0,0.0,Mostly_Cloudy,2021-06-28
16008,23,74.0,87,5.0,0.0,Partly_Cloudy,2021-06-28
16009,0,74.0,85,6.0,0.0,Partly_Cloudy,2021-06-29
16010,1,73.0,87,6.0,0.0,Mostly_Cloudy,2021-06-29
16011,2,73.0,87,6.0,0.0,Mostly_Cloudy,2021-06-29
16012,3,73.0,87,6.0,0.0,Mostly_Cloudy,2021-06-29
16013,4,74.0,85,3.0,0.0,Mostly_Cloudy,2021-06-29
16014,5,74.0,87,8.0,0.0,Rain,2021-06-29
16015,6,74.0,87,9.0,0.1,T-Storm,2021-06-29
16016,7,72.0,87,5.0,0.0,Cloudy,2021-06-29
16017,8,73.0,84,8.0,0.0,Rain_with_Thunder,2021-06-29
16018,9,72.0,87,5.0,0.1,Rain,2021-06-29
16019,10,77.0,79,8.0,0.0,Mostly_Cloudy,2021-06-29
16020,11,82.0,67,12.0,0.0,Mostly_Cloudy,2021-06-29
16021,12,84.0,63,14.0,0.0,Mostly_Cloudy,2021-06-29
16022,13,86.0,57,10.0,0.0,Mostly_Cloudy,2021-06-29
16023,14,85.0,55,13.0,0.0,Mostly_Cloudy,2021-06-29
16024,15,84.0,56,9.0,0.0,Mostly_Cloudy,2021-06-29
16025,16,84.0,58,10.0,0.0,Mostly_Cloudy,2021-06-29
16026,17,83.0,60,9.0,0.0,Mostly_Cloudy,2021-06-29
16027,18,82.0,65,10.0,0.0,Mostly_Cloudy,2021-06-29
16028,19,80.0,58,3.0,0.0,Thunder,2021-06-29
16029,20,80.0,58,5.0,0.0,Mostly_Cloudy,2021-06-29
16030,21,78.0,74,9.0,0.1,Heavy_Rain,2021-06-29
16031,22,75.0,76,6.0,0.0,Cloudy,2021-06-29
16032,23,74.0,82,5.0,0.0,Rain,2021-06-29
16033,0,74.0,79,6.0,0.0,Rain,2021-06-30
16034,1,74.0,79,5.0,0.0,Cloudy,2021-06-30
16035,2,74.0,76,3.0,0.0,Cloudy,2021-06-30
16036,3,74.0,76,7.0,0.0,Mostly_Cloudy,2021-06-30
16037,4,74.0,76,5.0,0.0,Mostly_Cloudy,2021-06-30
16038,5,73.0,81,8.0,0.0,Mostly_Cloudy,2021-06-30
16039,6,74.0,82,8.0,0.0,Cloudy,2021-06-30
16040,7,75.0,82,7.0,0.0,Mostly_Cloudy,2021-06-30
16041,8,77.0,76,6.0,0.0,Mostly_Cloudy,2021-06-30
16042,9,79.0,69,7.0,0.0,Mostly_Cloudy,2021-06-30
16043,10,81.0,65,8.0,0.0,Mostly_Cloudy,2021-06-30
16044,11,81.0,62,9.0,0.0,Cloudy,2021-06-30
16045,12,77.0,76,9.0,0.0,Cloudy,2021-06-30
16046,13,76.0,79,6.0,0.0,Cloudy,2021-06-30
16047,14,79.0,69,0.0,0.0,Mostly_Cloudy,2021-06-30
16048,15,79.0,72,7.0,0.0,Mostly_Cloudy,2021-06-30
16049,16,79.0,66,7.0,0.0,Mostly_Cloudy,2021-06-30
16050,17,79.0,66,7.0,0.0,Thunder,2021-06-30
16051,18,75.0,76,0.0,0.0,Rain,2021-06-30
16052,19,73.0,73,0.0,0.0,Mostly_Cloudy,2021-06-30
16053,20,74.0,71,3.0,0.0,Mostly_Cloudy,2021-06-30
16054,21,73.0,76,0.0,0.0,Mostly_Cloudy,2021-06-30
16055,22,72.0,81,0.0,0.0,Mostly_Cloudy,2021-06-30
16056,23,72.0,81,5.0,0.0,Cloudy,2021-06-30
16057,0,72.0,84,9.0,0.0,Cloudy,2021-07-01
16058,1,70.0,87,0.0,0.0,Mostly_Cloudy,2021-07-01
16059,2,69.0,87,5.0,0.0,Partly_Cloudy,2021-07-01
16060,3,68.0,87,15.0,0.0,Partly_Cloudy,2021-07-01
16061,4,68.0,84,14.0,0.0,Fair,2021-07-01
16062,5,69.0,81,10.0,0.0,Fair,2021-07-01
16063,6,71.0,75,9.0,0.0,Partly_Cloudy,2021-07-01
16064,7,72.0,66,12.0,0.0,Fair,2021-07-01
16065,8,74.0,62,13.0,0.0,Fair,2021-07-01
16066,9,75.0,62,16.0,0.0,Fair,2021-07-01
