date,time,temperature,humidity,wind_speed,precipation,uv
2264,2019-12-04,8,34.9,72.58,0.32,0.0,1.25
2265,2019-12-04,9,38.61,65.75,0.8,0.0,1.92
2266,2019-12-04,10,41.22,59.75,0.62,0.0,2.67
2267,2019-12-04,11,42.74,54.92,1.02,0.0,3.0
2268,2019-12-04,12,43.34,52.0,1.2,0.0,2.58
2269,2019-12-04,13,44.12,50.75,1.23,0.0,2.25
2270,2019-12-04,14,44.24,48.08,1.32,0.0,1.67
2271,2019-12-04,15,42.79,51.08,0.92,0.0,0.42
2272,2019-12-04,16,42.39,54.08,0.62,0.0,0.0
2273,2019-12-04,17,42.32,57.42,0.46,0.0,0.0
2274,2019-12-04,18,41.29,61.67,0.43,0.0,0.0
2275,2019-12-04,19,40.32,60.25,0.95,0.0,0.0
2276,2019-12-04,20,38.84,61.08,0.36,0.0,0.17
2277,2019-12-04,21,37.0,65.17,0.0,0.0,0.33
2278,2019-12-04,22,35.78,69.58,0.0,0.0,0.0
2279,2019-12-04,23,35.08,70.83,0.09,0.0,0.0
2280,2019-12-05,0,33.92,73.75,0.01,0.0,0.0
2281,2019-12-05,1,33.31,76.17,0.0,0.0,0.0
2282,2019-12-05,2,32.49,79.0,0.0,0.0,0.08
2283,2019-12-05,3,32.01,80.58,0.01,0.0,0.0
2284,2019-12-05,4,31.56,82.33,0.0,0.0,0.0
2285,2019-12-05,5,31.16,83.58,0.0,0.0,0.0
2286,2019-12-05,6,31.08,84.42,0.0,0.0,0.0
2287,2019-12-05,7,31.44,84.33,0.0,0.0,0.5
2288,2019-12-05,8,35.28,76.08,0.01,0.0,1.17
2289,2019-12-05,9,41.83,61.33,0.12,0.0,2.0
2290,2019-12-05,10,43.2,55.42,0.27,0.0,2.33
2291,2019-12-05,11,43.81,53.0,0.24,0.0,2.75
2292,2019-12-05,12,45.05,49.75,0.5,0.0,2.83
2293,2019-12-05,13,47.13,48.75,0.36,0.0,2.33
2294,2019-12-05,14,46.72,52.33,0.27,0.0,1.42
2295,2019-12-05,15,46.02,56.17,0.21,0.0,0.25
2296,2019-12-05,16,45.18,60.17,0.15,0.0,0.0
2297,2019-12-05,17,45.02,62.67,0.23,0.0,0.0
2298,2019-12-05,18,45.08,64.25,0.13,0.0,0.0
2299,2019-12-05,19,45.22,66.25,0.22,0.0,0.0
2300,2019-12-05,20,45.1,68.83,0.33,0.0,0.0
2301,2019-12-05,21,45.2,70.83,0.2,0.0,0.0
2302,2019-12-05,22,44.47,73.5,0.03,0.0,0.0
2303,2019-12-05,23,43.72,75.75,0.08,0.0,0.0
2304,2019-12-06,0,43.73,75.92,0.08,0.0,0.0
2305,2019-12-06,1,43.7,76.0,0.02,0.0,0.0
2306,2019-12-06,2,42.56,77.58,0.04,0.0,0.0
2307,2019-12-06,3,41.89,77.25,1.05,0.0,0.0
2308,2019-12-06,4,40.82,75.58,2.27,0.0,0.0
2309,2019-12-06,5,38.97,71.92,2.32,0.0,0.0
2310,2019-12-06,6,36.39,73.0,2.92,0.0,0.0
2311,2019-12-06,7,34.69,73.25,2.78,0.0,0.42
2312,2019-12-06,8,34.77,70.75,2.7,0.0,0.92
2313,2019-12-06,9,34.78,70.17,2.2,0.0,1.17
2314,2019-12-06,10,35.32,66.42,2.27,0.0,2.0
2315,2019-12-06,11,35.82,62.67,1.73,0.0,2.25
2316,2019-12-06,12,36.93,59.58,1.22,0.0,2.92
2317,2019-12-06,13,38.12,57.42,0.97,0.0,2.08
2318,2019-12-06,14,38.11,58.92,0.54,0.0,1.58
2319,2019-12-06,15,35.43,65.25,0.62,0.0,1.0
2320,2019-12-06,16,34.32,68.83,0.16,0.0,0.0
2321,2019-12-06,17,33.88,69.75,0.18,0.0,0.0
2322,2019-12-06,18,33.39,70.67,0.01,0.0,0.0
2323,2019-12-06,19,32.92,71.67,0.0,0.0,0.0
2324,2019-12-06,20,32.95,71.25,0.0,0.0,0.0
2325,2019-12-06,21,32.72,71.83,0.0,0.0,0.0
2326,2019-12-06,22,32.35,73.0,0.0,0.0,0.0
2327,2019-12-06,23,31.75,76.17,0.0,0.0,0.0
2328,2019-12-07,0,31.35,78.5,0.0,0.0,0.0
2329,2019-12-07,1,31.21,77.92,0.13,0.0,0.0
2330,2019-12-07,2,30.53,78.33,0.03,0.0,0.08
2331,2019-12-07,3,29.72,79.67,0.0,0.0,0.58
2332,2019-12-07,4,29.22,80.83,0.0,0.0,0.67
2333,2019-12-07,5,29.85,78.92,0.06,0.0,0.0
2334,2019-12-07,6,30.86,75.58,0.24,0.0,0.0
2335,2019-12-07,7,31.4,73.58,0.33,0.0,0.25
2336,2019-12-07,8,32.46,70.67,0.35,0.0,1.25
2337,2019-12-07,9,33.81,67.08,0.66,0.0,2.0
2338,2019-12-07,10,35.01,65.58,0.35,0.0,2.0
2339,2019-12-07,11,36.18,63.42,0.65,0.0,2.08
2340,2019-12-07,12,37.63,60.42,0.39,0.0,2.0
2341,2019-12-07,13,38.32,57.92,0.57,0.0,2.0
2342,2019-12-07,14,38.43,56.67,0.56,0.0,1.25
2343,2019-12-07,15,38.52,56.25,0.33,0.0,0.58
2344,2019-12-07,16,38.32,58.67,0.42,0.0,0.0
2345,2019-12-07,17,37.7,63.17,0.27,0.0,0.08
2346,2019-12-07,18,37.34,65.17,0.37,0.0,0.0
2347,2019-12-07,19,36.88,66.33,0.49,0.0,0.08
2348,2019-12-07,20,36.54,66.33,0.55,0.0,0.17
2349,2019-12-07,21,36.72,65.0,0.68,0.0,0.0
2350,2019-12-07,22,37.3,62.75,0.56,0.0,0.0
2351,2019-12-07,23,37.05,61.5,0.73,0.0,0.0
2352,2019-12-08,0,37.1,59.42,0.83,0.0,0.0
2353,2019-12-08,1,37.21,59.33,1.0,0.0,0.0
2354,2019-12-08,2,36.82,61.92,1.0,0.0,0.0
2355,2019-12-08,3,36.52,67.92,1.12,0.0,0.0
2356,2019-12-08,4,36.57,70.83,1.1,0.0,0.0
2357,2019-12-08,5,36.86,72.92,1.23,0.0,0.0
2358,2019-12-08,6,37.57,77.75,1.26,0.0,0.0
2359,2019-12-08,7,37.72,79.5,1.27,0.0,0.17
2360,2019-12-08,8,38.83,80.08,1.61,0.0,1.0
2361,2019-12-08,9,40.16,80.17,1.22,0.0,1.33
2362,2019-12-08,10,42.02,77.33,1.31,0.0,1.5
2363,2019-12-08,11,43.83,75.17,0.81,0.0,2.0
2364,2019-12-08,12,45.58,75.0,0.95,0.0,2.0
2365,2019-12-08,13,47.1,74.33,0.48,0.0,2.0
2366,2019-12-08,14,47.68,75.25,0.54,0.0,0.83
2367,2019-12-08,15,47.8,76.83,0.45,0.0,0.0
2368,2019-12-08,16,47.97,78.0,0.47,0.0,0.0
2369,2019-12-08,17,48.2,78.58,0.23,0.0,0.0
2370,2019-12-08,18,48.02,79.5,0.16,0.0,0.0
2371,2019-12-08,19,47.63,81.0,0.05,0.0,0.0
2372,2019-12-08,20,47.32,81.0,0.01,0.0,0.0
2373,2019-12-08,21,47.4,81.25,0.13,0.0,0.0
2374,2019-12-08,22,47.66,81.67,0.38,0.0,0.0
2375,2019-12-08,23,47.5,82.75,0.14,0.0,0.0
2376,2019-12-09,0,47.58,83.0,0.16,0.0,0.0
2377,2019-12-09,1,48.09,83.0,0.19,0.0,0.0
2378,2019-12-09,2,48.33,85.58,0.25,0.01,0.0
2379,2019-12-09,3,47.95,89.58,0.34,0.0,0.0
2380,2019-12-09,4,47.77,91.0,0.36,0.0,0.0
2381,2019-12-09,5,47.52,91.33,0.33,0.0,0.0
2382,2019-12-09,6,47.21,90.92,0.23,0.0,0.0
2383,2019-12-09,7,47.1,89.33,0.38,0.0,0.0
2384,2019-12-09,8,47.19,88.58,0.35,0.0,0.0
2385,2019-12-09,9,47.42,88.42,0.39,0.0,0.08
2386,2019-12-09,10,47.78,88.17,0.3,0.0,1.08
2387,2019-12-09,11,48.31,86.92,0.31,0.0,1.08
2388,2019-12-09,12,48.23,87.0,0.61,0.0,1.0
2389,2019-12-09,13,48.22,87.83,0.54,0.0,0.67
2390,2019-12-09,14,48.47,86.67,0.68,0.0,0.0
2391,2019-12-09,15,48.14,86.25,0.4,0.0,0.0
2392,2019-12-09,16,46.66,82.67,0.54,0.0,0.0
2393,2019-12-09,17,43.78,81.83,1.02,0.0,0.0
2394,2019-12-09,18,38.1,78.83,1.42,0.0,0.0
2395,2019-12-09,19,34.66,77.67,0.99,0.0,0.0
2396,2019-12-09,20,32.04,75.0,1.22,0.0,0.0
2397,2019-12-09,21,29.8,73.25,0.99,0.0,0.0
2398,2019-12-09,22,28.63,73.17,0.57,0.0,0.0
2399,2019-12-09,23,27.72,73.42,0.52,0.0,0.0
2400,2019-12-10,0,26.82,72.08,0.68,0.0,0.0
2401,2019-12-10,1,25.84,72.25,0.64,0.0,0.0
2402,2019-12-10,2,24.63,72.42,0.58,0.0,0.58
2403,2019-12-10,3,23.7,73.08,0.58,0.0,0.0
2404,2019-12-10,4,22.88,72.42,0.71,0.0,0.0
2405,2019-12-10,5,21.77,73.83,0.26,0.0,0.25
2406,2019-12-10,6,20.17,75.0,0.25,0.0,0.58
2407,2019-12-10,7,19.19,74.25,0.28,0.0,0.58
2408,2019-12-10,8,18.7,71.92,0.36,0.0,1.42
2409,2019-12-10,9,20.19,67.0,0.42,0.0,2.0
2410,2019-12-10,10,21.22,62.5,0.42,0.0,2.83
2411,2019-12-10,11,22.07,58.92,0.67,0.0,2.92
2412,2019-12-10,12,22.91,53.08,0.45,0.0,2.58
2413,2019-12-10,13,25.25,43.17,0.44,0.0,2.33
2414,2019-12-10,14,26.08,41.5,0.31,0.0,1.67
2415,2019-12-10,15,23.48,46.5,0.26,0.0,0.67
2416,2019-12-10,16,22.26,47.42,0.24,0.0,0.42
2417,2019-12-10,17,21.42,51.25,0.21,0.0,1.0
2418,2019-12-10,18,20.54,52.67,0.18,0.0,0.83
2419,2019-12-10,19,19.91,53.08,0.2,0.0,0.08
2420,2019-12-10,20,19.27,56.92,0.35,0.0,0.08
2421,2019-12-10,21,18.35,64.67,0.38,0.0,0.08
2422,2019-12-10,22,17.75,68.67,0.31,0.0,0.08
2423,2019-12-10,23,17.47,68.25,0.23,0.0,0.25
2424,2019-12-11,0,17.7,70.0,0.31,0.0,0.42
2425,2019-12-11,1,18.81,66.42,0.78,0.0,0.75
2426,2019-12-11,2,17.95,66.08,0.4,0.0,0.17
2427,2019-12-11,3,16.3,62.92,0.14,0.0,0.08
2428,2019-12-11,4,15.18,64.42,0.16,0.0,0.08
2429,2019-12-11,5,15.22,66.58,0.32,0.0,0.08
2430,2019-12-11,6,16.56,68.08,0.25,0.0,0.83
2431,2019-12-11,7,16.67,75.83,0.27,0.0,0.67
2432,2019-12-11,8,18.02,74.17,0.15,0.0,1.25
2433,2019-12-11,9,20.1,70.67,0.27,0.0,2.17
2434,2019-12-11,10,22.04,65.83,0.33,0.0,2.75
2435,2019-12-11,11,24.17,60.25,0.21,0.0,3.0
2436,2019-12-11,12,24.77,54.17,0.35,0.0,2.42
2437,2019-12-11,13,26.48,48.42,0.26,0.0,2.17
2438,2019-12-11,14,27.58,46.58,0.14,0.0,1.75
2439,2019-12-11,15,24.82,50.25,0.03,0.0,0.67
2440,2019-12-11,16,23.51,53.42,0.02,0.0,0.58
2441,2019-12-11,17,23.0,57.08,0.01,0.0,1.0
2442,2019-12-11,18,22.56,59.5,0.0,0.0,1.0
2443,2019-12-11,19,22.5,61.92,0.0,0.0,1.0
2444,2019-12-11,20,22.43,63.42,0.03,0.0,0.42
2445,2019-12-11,21,22.47,65.17,0.02,0.0,0.0
2446,2019-12-11,22,22.44,67.25,0.01,0.0,0.17
2447,2019-12-11,23,23.03,68.17,0.08,0.0,0.0
2448,2019-12-12,0,23.17,70.67,0.02,0.0,0.0
2449,2019-12-12,1,24.28,74.17,0.22,0.0,0.0
2450,2019-12-12,2,25.19,71.5,0.91,0.0,0.0
2451,2019-12-12,3,25.89,72.92,0.98,0.0,0.17
2452,2019-12-12,4,26.83,74.08,0.69,0.0,0.75
2453,2019-12-12,5,27.32,73.0,0.61,0.0,0.58
2454,2019-12-12,6,27.69,72.75,0.72,0.0,0.0
2455,2019-12-12,7,28.22,72.08,1.08,0.0,0.42
2456,2019-12-12,8,30.25,70.25,1.28,0.0,1.42
2457,2019-12-12,9,33.72,66.17,0.99,0.0,2.0
2458,2019-12-12,10,37.56,60.17,1.47,0.0,2.25
2459,2019-12-12,11,40.35,56.83,1.74,0.0,1.92
2460,2019-12-12,12,42.91,52.75,2.12,0.0,2.0
2461,2019-12-12,13,43.68,53.67,1.6,0.0,1.83
2462,2019-12-12,14,45.28,52.08,1.58,0.0,1.42
2463,2019-12-12,15,44.93,53.25,1.74,0.0,0.42
2464,2019-12-12,16,43.62,55.5,1.26,0.0,0.0
2465,2019-12-12,17,43.02,56.0,1.61,0.0,0.0
2466,2019-12-12,18,42.69,56.33,1.18,0.0,0.0
2467,2019-12-12,19,41.98,58.08,0.81,0.0,0.0
2468,2019-12-12,20,41.37,59.0,1.01,0.0,0.0
2469,2019-12-12,21,41.06,59.0,1.11,0.0,0.0
2470,2019-12-12,22,40.93,59.42,1.16,0.0,0.0
2471,2019-12-12,23,40.43,60.5,0.87,0.0,0.0
2472,2019-12-13,0,39.59,63.17,0.59,0.0,0.0
2473,2019-12-13,1,38.88,65.42,0.36,0.0,0.0
2474,2019-12-13,2,38.21,66.75,0.05,0.0,0.0
2475,2019-12-13,3,37.7,67.67,0.12,0.0,0.0
2476,2019-12-13,4,37.97,67.17,0.15,0.0,0.0
2477,2019-12-13,5,38.3,66.83,0.13,0.0,0.0
2478,2019-12-13,6,38.29,67.17,0.08,0.0,0.0
2479,2019-12-13,7,38.33,67.58,0.09,0.0,0.0
2480,2019-12-13,8,38.7,67.0,0.08,0.0,1.08
2481,2019-12-13,9,39.73,65.33,0.17,0.0,1.92
2482,2019-12-13,10,41.51,62.0,0.14,0.0,2.0
2483,2019-12-13,11,42.96,59.5,0.11,0.0,2.17
2484,2019-12-13,12,44.44,56.83,0.19,0.0,2.17
2485,2019-12-13,13,46.96,53.33,0.21,0.0,2.0
2486,2019-12-13,14,47.92,51.17,0.2,0.0,1.58
2487,2019-12-13,15,44.83,55.08,0.16,0.0,0.5
2488,2019-12-13,16,42.87,58.92,0.0,0.0,0.0
2489,2019-12-13,17,41.97,61.33,0.02,0.0,0.08
2490,2019-12-13,18,41.26,63.83,0.03,0.0,0.0
2491,2019-12-13,19,39.93,67.33,0.0,0.0,0.0
2492,2019-12-13,20,39.03,70.08,0.0,0.0,0.0
2493,2019-12-13,21,39.28,70.33,0.0,0.0,0.08
2494,2019-12-13,22,39.66,70.08,0.0,0.0,0.0
2495,2019-12-13,23,39.28,71.42,0.0,0.0,0.0
2496,2019-12-14,0,38.56,73.25,0.0,0.0,0.0
2497,2019-12-14,1,38.9,73.5,0.0,0.0,0.0
2498,2019-12-14,2,38.32,75.17,0.0,0.0,0.0
2499,2019-12-14,3,36.93,79.0,0.0,0.0,0.0
2500,2019-12-14,4,35.85,82.92,0.02,0.0,0.0
2501,2019-12-14,5,36.13,85.17,0.04,0.0,0.0
2502,2019-12-14,6,36.52,85.92,0.01,0.0,0.0
2503,2019-12-14,7,35.4,87.25,0.01,0.0,0.42
2504,2019-12-14,8,35.54,82.83,0.08,0.0,0.92
2505,2019-12-14,9,35.69,82.17,0.1,0.0,0.67
2506,2019-12-14,10,35.52,80.75,0.39,0.0,0.83
2507,2019-12-14,11,35.12,80.17,0.42,0.0,1.0
2508,2019-12-14,12,34.43,82.25,0.55,0.0,1.0
2509,2019-12-14,13,34.15,81.08,0.58,0.0,1.0
2510,2019-12-14,14,33.46,79.92,0.45,0.0,1.0
2511,2019-12-14,15,32.5,74.67,0.63,0.0,0.67
2512,2019-12-14,16,31.68,71.25,0.47,0.0,0.0
2513,2019-12-14,17,30.0,69.92,0.57,0.0,0.0
2514,2019-12-14,18,29.42,68.33,0.76,0.0,0.0
2515,2019-12-14,19,29.23,67.25,0.47,0.0,0.0
2516,2019-12-14,20,28.28,67.0,0.62,0.0,0.0
2517,2019-12-14,21,27.74,68.0,0.48,0.0,0.0
2518,2019-12-14,22,27.18,67.42,0.62,0.0,0.0
2519,2019-12-14,23,27.14,67.08,0.46,0.0,0.0
2520,2019-12-15,0,26.53,66.5,0.5,0.0,0.0
2521,2019-12-15,1,25.94,64.0,0.52,0.0,0.83
2522,2019-12-15,2,25.48,66.17,0.63,0.0,1.0
2523,2019-12-15,3,25.04,67.92,0.29,0.0,0.5
2524,2019-12-15,4,23.74,69.67,0.13,0.0,0.33
2525,2019-12-15,5,22.43,72.25,0.14,0.0,0.25
2526,2019-12-15,6,21.62,73.67,0.06,0.0,0.58
2527,2019-12-15,7,21.15,74.92,0.01,0.0,0.75
2528,2019-12-15,8,22.12,73.08,0.03,0.0,1.17
2529,2019-12-15,9,24.19,69.25,0.05,0.0,2.0
2530,2019-12-15,10,26.23,64.92,0.08,0.0,2.25
2531,2019-12-15,11,26.79,63.5,0.11,0.0,2.67
2532,2019-12-15,12,28.18,61.17,0.06,0.0,2.17
2533,2019-12-15,13,29.75,58.58,0.07,0.0,2.17
2534,2019-12-15,14,29.33,59.83,0.08,0.0,1.67
2535,2019-12-15,15,28.53,61.92,0.03,0.0,0.75
2536,2019-12-15,16,27.75,64.08,0.04,0.0,0.25
2537,2019-12-15,17,27.4,65.0,0.0,0.0,0.5
2538,2019-12-15,18,27.43,66.17,0.02,0.0,0.25
2539,2019-12-15,19,27.63,67.0,0.07,0.0,0.0
2540,2019-12-15,20,27.5,67.92,0.08,0.0,0.0
2541,2019-12-15,21,27.55,68.0,0.03,0.0,0.0
2542,2019-12-15,22,27.64,68.0,0.02,0.0,0.0
2543,2019-12-15,23,27.4,70.75,0.06,0.0,0.0
2544,2019-12-16,0,26.89,75.5,0.18,0.0,0.08
2545,2019-12-16,1,26.84,75.5,0.05,0.0,0.25
2546,2019-12-16,2,27.02,80.5,0.04,0.0,0.0
2547,2019-12-16,3,27.28,81.83,0.08,0.0,0.0
2548,2019-12-16,4,27.32,81.33,0.05,0.0,0.0
2549,2019-12-16,5,27.63,81.17,0.05,0.0,0.0
2550,2019-12-16,6,27.78,81.33,0.21,0.0,0.0
2551,2019-12-16,7,27.74,82.0,0.12,0.0,0.0
2552,2019-12-16,8,27.84,83.17,0.12,0.0,0.17
2553,2019-12-16,9,28.54,82.75,0.39,0.0,1.0
2554,2019-12-16,10,29.72,81.92,0.85,0.0,1.08
2555,2019-12-16,11,30.28,81.33,0.59,0.0,1.67
2556,2019-12-16,12,30.58,81.25,1.18,0.0,1.25
2557,2019-12-16,13,30.43,79.58,1.45,0.0,1.0
2558,2019-12-16,14,30.68,78.17,1.18,0.0,1.0
2559,2019-12-16,15,31.08,78.33,1.02,0.0,0.75
2560,2019-12-16,16,31.32,79.0,0.96,0.0,0.0
2561,2019-12-16,17,31.52,78.58,0.84,0.0,0.0
2562,2019-12-16,18,31.8,77.83,0.49,0.0,0.0
2563,2019-12-16,19,32.0,76.42,0.78,0.0,0.0
2564,2019-12-16,20,31.96,75.5,0.52,0.0,0.0
2565,2019-12-16,21,30.42,74.25,0.59,0.0,0.0
2566,2019-12-16,22,29.18,75.0,0.7,0.0,0.08
2567,2019-12-16,23,28.56,74.0,0.48,0.0,0.0
2568,2019-12-17,0,28.42,73.83,0.39,0.0,0.0
2569,2019-12-17,1,27.72,74.92,0.56,0.0,0.42
2570,2019-12-17,2,26.19,76.75,0.72,0.0,0.17
2571,2019-12-17,3,24.78,79.58,0.76,0.0,0.33
2572,2019-12-17,4,25.13,79.0,0.59,0.0,0.58
2573,2019-12-17,5,23.81,80.08,0.12,0.0,0.25
2574,2019-12-17,6,21.83,80.0,0.25,0.0,0.67
2575,2019-12-17,7,21.28,79.75,0.09,0.0,0.83
2576,2019-12-17,8,22.61,76.83,0.2,0.0,1.25
2577,2019-12-17,9,27.13,67.67,0.12,0.0,2.0
2578,2019-12-17,10,30.18,60.58,0.23,0.0,2.5
2579,2019-12-17,11,33.51,52.08,0.35,0.0,2.75
2580,2019-12-17,12,34.87,49.42,0.43,0.0,2.08
2581,2019-12-17,13,34.69,49.75,0.69,0.0,2.0
2582,2019-12-17,14,33.86,54.0,0.38,0.0,1.58
2583,2019-12-17,15,30.39,65.08,0.44,0.0,0.42
2584,2019-12-17,16,27.93,73.83,0.51,0.0,0.0
2585,2019-12-17,17,27.59,76.08,0.72,0.0,0.0
2586,2019-12-17,18,27.76,76.83,0.61,0.0,0.0
2587,2019-12-17,19,28.13,76.25,0.45,0.0,0.0
2588,2019-12-17,20,28.48,75.08,0.48,0.0,0.0
2589,2019-12-17,21,28.85,74.17,0.27,0.0,0.0
2590,2019-12-17,22,29.1,76.5,0.18,0.0,0.0
2591,2019-12-17,23,28.91,79.42,0.17,0.0,0.25
2592,2019-12-18,0,27.92,75.83,0.43,0.0,0.33
2593,2019-12-18,1,26.92,74.67,0.63,0.0,0.08
2594,2019-12-18,2,25.93,63.42,0.78,0.0,0.33
2595,2019-12-18,3,24.75,64.5,1.36,0.0,0.17
2596,2019-12-18,4,22.58,67.0,1.16,0.0,0.25
2597,2019-12-18,5,19.28,58.58,1.36,0.0,0.5
2598,2019-12-18,6,15.56,47.25,1.43,0.0,0.33
2599,2019-12-18,7,13.68,48.0,1.29,0.0,0.67
2600,2019-12-18,8,13.6,52.33,1.12,0.0,1.42
2601,2019-12-18,9,15.22,42.17,1.5,0.0,2.0
2602,2019-12-18,10,16.18,38.42,1.49,0.0,2.42
2603,2019-12-18,11,17.46,37.33,0.6,0.0,2.33
2604,2019-12-18,12,17.41,37.75,0.82,0.0,2.08
2605,2019-12-18,13,19.38,34.5,0.44,0.0,2.08
2606,2019-12-18,14,20.33,33.25,0.4,0.0,1.83
2607,2019-12-18,15,18.96,34.67,0.09,0.0,1.0
2608,2019-12-18,16,18.15,37.25,0.01,0.0,0.67
2609,2019-12-18,17,18.03,38.33,0.04,0.0,0.58
2610,2019-12-18,18,19.06,37.42,0.0,0.0,0.92
2611,2019-12-18,19,19.77,38.83,0.06,0.0,0.42
2612,2019-12-18,20,20.2,39.08,0.09,0.0,0.17
2613,2019-12-18,21,21.01,40.67,0.27,0.0,0.33
2614,2019-12-18,22,20.87,44.0,0.42,0.0,0.08
2615,2019-12-18,23,20.47,44.0,0.56,0.0,0.42
2616,2019-12-19,0,18.87,48.67,0.6,0.0,0.33
2617,2019-12-19,1,18.4,46.58,0.5,0.0,0.08
2618,2019-12-19,2,18.23,45.25,0.48,0.0,0.0
2619,2019-12-19,3,18.52,47.75,0.58,0.0,0.17
2620,2019-12-19,4,18.66,50.42,0.63,0.0,0.33
2621,2019-12-19,5,19.18,48.08,0.94,0.0,0.42
2622,2019-12-19,6,20.57,46.5,1.24,0.0,0.08
2623,2019-12-19,7,21.46,52.83,1.32,0.0,0.25
2624,2019-12-19,8,23.22,60.5,1.24,0.0,1.25
2625,2019-12-19,9,26.93,59.67,1.32,0.0,2.0
2626,2019-12-19,10,31.28,58.75,1.36,0.0,2.25
2627,2019-12-19,11,34.92,56.75,0.71,0.0,2.67
2628,2019-12-19,12,35.78,57.67,0.82,0.0,2.0
2629,2019-12-19,13,38.07,55.83,0.65,0.0,2.08
2630,2019-12-19,14,39.33,55.67,0.47,0.0,1.67
2631,2019-12-19,15,36.59,61.25,0.38,0.0,0.75
2632,2019-12-19,16,34.72,65.67,0.08,0.0,0.08
2633,2019-12-19,17,33.8,68.83,0.23,0.0,0.0
2634,2019-12-19,18,32.93,72.25,0.14,0.0,0.0
2635,2019-12-19,19,32.24,74.58,0.07,0.0,0.08
2636,2019-12-19,20,31.91,76.67,0.05,0.0,0.08
2637,2019-12-19,21,31.23,78.5,0.01,0.0,0.08
2638,2019-12-19,22,30.78,79.83,0.0,0.0,0.0
2639,2019-12-19,23,30.34,80.75,0.0,0.0,0.42
2640,2019-12-20,0,30.11,81.17,0.0,0.0,0.42
2641,2019-12-20,1,29.82,81.33,0.0,0.0,0.25
2642,2019-12-20,2,29.26,82.42,0.0,0.0,0.83
2643,2019-12-20,3,29.15,83.0,0.0,0.0,0.58
2644,2019-12-20,4,28.89,83.17,0.0,0.0,0.83
2645,2019-12-20,5,28.5,84.42,0.0,0.0,0.67
2646,2019-12-20,6,28.52,86.08,0.0,0.0,0.75
2647,2019-12-20,7,28.89,85.5,0.01,0.0,0.42
2648,2019-12-20,8,30.32,81.0,0.01,0.0,1.17
2649,2019-12-20,9,33.7,73.75,0.02,0.0,1.92
2650,2019-12-20,10,35.17,71.83,0.12,0.0,2.0
2651,2019-12-20,11,38.79,65.83,0.08,0.0,2.33
2652,2019-12-20,12,41.19,61.08,0.27,0.0,2.25
2653,2019-12-20,13,41.78,61.17,0.26,0.0,2.0
2654,2019-12-20,14,41.97,61.08,0.21,0.0,1.17
2655,2019-12-20,15,41.57,61.92,0.14,0.0,0.83
2656,2019-12-20,16,39.79,66.33,0.14,0.0,0.0
2657,2019-12-20,17,38.62,69.75,0.25,0.0,0.0
2658,2019-12-20,18,37.7,72.25,0.43,0.0,0.0
2659,2019-12-20,19,37.08,72.67,0.38,0.0,0.0
2660,2019-12-20,20,37.02,72.0,0.47,0.0,0.0
2661,2019-12-20,21,37.35,70.33,0.48,0.0,0.0
2662,2019-12-20,22,37.87,67.75,0.33,0.0,0.0
2663,2019-12-20,23,37.78,66.58,0.23,0.0,0.0
2664,2019-12-21,0,37.48,66.42,0.16,0.0,0.0
2665,2019-12-21,1,38.02,66.58,0.16,0.0,0.0
2666,2019-12-21,2,38.39,67.0,0.35,0.0,0.0
2667,2019-12-21,3,38.33,67.67,0.32,0.0,0.0
2668,2019-12-21,4,36.9,70.58,0.15,0.0,0.08
2669,2019-12-21,5,35.72,73.0,0.17,0.0,0.08
2670,2019-12-21,6,35.05,74.25,0.2,0.0,0.0
2671,2019-12-21,7,34.51,75.0,0.26,0.0,0.17
2672,2019-12-21,8,35.22,73.33,0.14,0.0,1.08
2673,2019-12-21,9,40.0,64.0,0.22,0.0,1.92
2674,2019-12-21,10,42.86,59.17,0.38,0.0,2.17
2675,2019-12-21,11,45.52,54.92,0.34,0.0,2.83
2676,2019-12-21,12,46.6,53.33,0.51,0.0,2.0
2677,2019-12-21,13,49.54,49.17,0.52,0.0,2.0
2678,2019-12-21,14,50.53,48.75,0.56,0.0,1.58
2679,2019-12-21,15,48.07,53.5,0.35,0.0,0.17
2680,2019-12-21,16,46.2,57.82,0.22,0.0,0.0
2681,2019-12-21,17,43.8,65.25,0.38,0.0,0.0
2682,2019-12-21,18,42.68,66.83,0.2,0.0,0.0
2683,2019-12-21,19,41.57,71.42,0.29,0.0,0.0
2684,2019-12-21,20,40.32,75.08,0.43,0.0,0.0
2685,2019-12-21,21,39.27,76.83,0.3,0.0,0.0
2686,2019-12-21,22,38.63,75.75,0.3,0.0,0.0
2687,2019-12-21,23,37.82,74.75,0.2,0.0,0.0
2688,2019-12-22,0,37.18,73.67,0.38,0.0,0.0
2689,2019-12-22,1,36.75,73.67,0.34,0.0,0.08
2690,2019-12-22,2,36.45,74.08,0.22,0.0,0.08
2691,2019-12-22,3,36.1,73.75,0.16,0.0,0.17
2692,2019-12-22,4,36.1,73.25,0.24,0.0,0.17
2693,2019-12-22,5,35.89,73.67,0.17,0.0,0.0
2694,2019-12-22,6,35.31,73.5,0.08,0.0,0.0
2695,2019-12-22,7,35.2,72.08,0.14,0.0,0.42
2696,2019-12-22,8,37.07,68.92,0.24,0.0,1.0
2697,2019-12-22,9,40.69,62.92,0.21,0.0,1.67
2698,2019-12-22,10,44.25,57.33,0.24,0.0,2.25
2699,2019-12-22,11,48.42,51.33,0.68,0.0,2.67
